date,sitename,range,column,lat,lon,treatment,cultivar,aboveground_dry_biomass,units
2017-09-11,MAC Field Scanner Season 4 Range 7 Column 7,7,7,33.0747632786278,-111.974949403377,MAC Season 4: BAP water-deficit stress Aug 1-14,PI155516,23980.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 5 Column 6,5,6,33.0746913890301,-111.974965739567,MAC Season 4: BAP water-deficit stress Aug 1-14,PI570087,11210.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 5 Column 5,5,5,33.0746913837216,-111.974982108651,MAC Season 4: BAP water-deficit stress Aug 1-14,PI154987,14700.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 3 Column 5,3,5,33.0746194995545,-111.974982075734,MAC Season 4: BAP water-deficit stress Aug 1-14,PI330807,34370.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 43 Column 8,43,8,33.0760571994429,-111.974933627036,MAC Season 4: BAP water-deficit stress Aug 1-14,PI562730,28780.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 40 Column 8,40,8,33.075949373192,-111.974933577592,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329569,31010.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 21 Column 8,21,8,33.075266473342,-111.974933264712,MAC Season 4: BAP water-deficit stress Aug 1-14,PI505722,37240.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 4 Column 8,4,8,33.0746554576087,-111.97493298490801,MAC Season 4: BAP water-deficit stress Aug 1-14,PI569090,23790.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 53 Column 7,53,7,33.0764166150665,-111.974950161191,MAC Season 4: BAP water-deficit stress Aug 1-14,SP1615,31570.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 33 Column 5,33,5,33.075697762512604,-111.974982570192,MAC Season 4: BAP water-deficit stress Aug 1-14,PI655981,19080.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 22 Column 7,22,7,33.075302410121196,-111.974949650412,MAC Season 4: BAP water-deficit stress Aug 1-14,PI330196,32030.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 11 Column 7,11,7,33.0749070470037,-111.974949469219,MAC Season 4: BAP water-deficit stress Aug 1-14,PI656015,22030.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 2 Column 5,2,5,33.074583557470795,-111.974982059249,MAC Season 4: BAP water-deficit stress Aug 1-14,SP1615,37330.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 10 Column 6,10,6,33.074871099569,-111.97496582191401,MAC Season 4: BAP water-deficit stress Aug 1-14,PI179749,24430.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 22 Column 8,22,8,33.075302415444895,-111.97493328118799,MAC Season 4: BAP water-deficit stress Aug 1-14,PI569459,9614.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 31 Column 7,31,7,33.075625889013,-111.974949798687,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329506,22400.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 35 Column 5,35,5,33.075769646757195,-111.974982603187,MAC Season 4: BAP water-deficit stress Aug 1-14,PI569419,13290.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 47 Column 8,47,8,33.0762009678175,-111.974933692936,MAC Season 4: BAP water-deficit stress Aug 1-14,PI562998,21880.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 38 Column 8,38,8,33.075877488971,-111.97493354469101,MAC Season 4: BAP water-deficit stress Aug 1-14,PI562981,25770.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 17 Column 8,17,8,33.075122704951504,-111.974933198885,MAC Season 4: BAP water-deficit stress Aug 1-14,PI569264,33250.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 9 Column 8,9,8,33.0748351681155,-111.97493306718701,MAC Season 4: BAP water-deficit stress Aug 1-14,PI563350,24100.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 7 Column 8,7,8,33.0747632839269,-111.974933034249,MAC Season 4: BAP water-deficit stress Aug 1-14,PI152694,26430.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 53 Column 5,53,5,33.0764166044724,-111.974982900047,MAC Season 4: BAP water-deficit stress Aug 1-14,SP1615,38580.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 14 Column 9,14,9,33.0750148839377,-111.974916780304,MAC Season 4: BAP water-deficit stress Aug 15-30,PI251672,22490.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 50 Column 6,50,6,33.0763087834924,-111.974966481178,MAC Season 4: BAP water-deficit stress Aug 1-14,PI655972,16680.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 49 Column 7,49,7,33.0762728467247,-111.974950095274,MAC Season 4: BAP water-deficit stress Aug 1-14,PI569423,15700.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 47 Column 5,47,5,33.076200951847895,-111.97498280107901,MAC Season 4: BAP water-deficit stress Aug 1-14,PI337689,39070.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 42 Column 7,42,7,33.0760212520408,-111.974949979913,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329319,19080.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 42 Column 6,42,6,33.0760212467124,-111.97496634926901,MAC Season 4: BAP water-deficit stress Aug 1-14,PI570145,27170.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 41 Column 5,41,5,33.0759852993062,-111.97498270212601,MAC Season 4: BAP water-deficit stress Aug 1-14,PI514456,22350.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 38 Column 6,38,6,33.0758774783178,-111.97496628329701,MAC Season 4: BAP water-deficit stress Aug 1-14,PI535783,23340.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 34 Column 5,34,5,33.075733704657395,-111.97498258668502,MAC Season 4: BAP water-deficit stress Aug 1-14,PI153877,33190.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 36 Column 7,36,7,33.0758055994915,-111.974949881051,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329545,17240.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 29 Column 5,29,5,33.0755539941557,-111.974982504262,MAC Season 4: BAP water-deficit stress Aug 1-14,PI646266,35150.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 28 Column 5,28,5,33.0755180520323,-111.974982487766,MAC Season 4: BAP water-deficit stress Aug 1-14,PI586541,19910.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 27 Column 6,27,6,33.0754821152824,-111.974966102015,MAC Season 4: BAP water-deficit stress Aug 1-14,PI145619,19150.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 26 Column 7,26,7,33.075446178529894,-111.974949716278,MAC Season 4: BAP water-deficit stress Aug 1-14,PI330803,28930.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 21 Column 5,21,5,33.0752664573875,-111.97498237236601,MAC Season 4: BAP water-deficit stress Aug 1-14,PI563332,18040.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 13 Column 7,13,7,33.0749789312127,-111.974949502169,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329711,43840.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 13 Column 6,13,6,33.074978925888,-111.97496587133301,MAC Season 4: BAP water-deficit stress Aug 1-14,PI562994,17550.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 9 Column 6,9,6,33.0748351574692,-111.97496580546002,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329351,13300.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 8 Column 5,8,5,33.0747992100603,-111.97498215811001,MAC Season 4: BAP water-deficit stress Aug 1-14,PI156178,14310.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 3 Column 6,3,6,33.0746195048801,-111.97496570663701,MAC Season 4: BAP water-deficit stress Aug 1-14,PI330181,30150.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 50 Column 5,50,5,33.0763087781783,-111.974982850561,MAC Season 4: BAP water-deficit stress Aug 1-14,PI527045,21740.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 49 Column 5,49,5,33.0762728360868,-111.97498283408501,MAC Season 4: BAP water-deficit stress Aug 1-14,PI653616,25790.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 40 Column 6,40,6,33.0759493625606,-111.974966316283,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329841,47970.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 38 Column 7,38,7,33.0758774836627,-111.97494991399401,MAC Season 4: BAP water-deficit stress Aug 1-14,PI157804,28050.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 34 Column 7,34,7,33.0757337152695,-111.974949848086,MAC Season 4: BAP water-deficit stress Aug 1-14,PI569444,30290.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 49 Column 5,49,5,33.0762728360868,-111.97498283408501,MAC Season 4: BAP water-deficit stress Aug 1-14,PI653616,25790.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 51 Column 6,51,6,33.0763447255838,-111.974966497648,MAC Season 4: BAP water-deficit stress Aug 1-14,PI570106,14040.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 21 Column 8,21,8,33.075266473342,-111.974933264712,MAC Season 4: BAP water-deficit stress Aug 1-14,PI505722,37240.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 22 Column 7,22,7,33.075302410121196,-111.974949650412,MAC Season 4: BAP water-deficit stress Aug 1-14,PI330196,32030.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 33 Column 5,33,5,33.075697762512604,-111.974982570192,MAC Season 4: BAP water-deficit stress Aug 1-14,PI655981,19080.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 53 Column 7,53,7,33.0764166150665,-111.974950161191,MAC Season 4: BAP water-deficit stress Aug 1-14,SP1615,31570.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 4 Column 8,4,8,33.0746554576087,-111.97493298490801,MAC Season 4: BAP water-deficit stress Aug 1-14,PI569090,23790.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 50 Column 5,50,5,33.0763087781783,-111.974982850561,MAC Season 4: BAP water-deficit stress Aug 1-14,PI527045,21740.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 40 Column 8,40,8,33.075949373192,-111.974933577592,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329569,31010.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 43 Column 8,43,8,33.0760571994429,-111.974933627036,MAC Season 4: BAP water-deficit stress Aug 1-14,PI562730,28780.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 4 Column 7,4,7,33.0746554522873,-111.974949354012,MAC Season 4: BAP water-deficit stress Aug 1-14,PI156217,17810.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 5 Column 7,5,7,33.0746913943708,-111.97494937048401,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329300,46260.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 10 Column 5,10,5,33.0748710942481,-111.97498219103501,MAC Season 4: BAP water-deficit stress Aug 1-14,PI641821,43730.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 13 Column 5,13,5,33.0749789205611,-111.974982240496,MAC Season 4: BAP water-deficit stress Aug 1-14,PI586443,8775.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 15 Column 7,15,7,33.0750508153759,-111.974949535121,MAC Season 4: BAP water-deficit stress Aug 1-14,PI152971,28380.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 17 Column 7,17,7,33.0751226996284,-111.974949568075,MAC Season 4: BAP water-deficit stress Aug 1-14,PI157030,32720.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 23 Column 5,23,5,33.075338341564304,-111.974982405324,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329841,20410.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 31 Column 7,31,7,33.075625889013,-111.974949798687,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329506,22400.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 34 Column 5,34,5,33.075733704657395,-111.97498258668502,MAC Season 4: BAP water-deficit stress Aug 1-14,PI153877,33190.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 35 Column 5,35,5,33.075769646757195,-111.974982603187,MAC Season 4: BAP water-deficit stress Aug 1-14,PI569419,13290.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 49 Column 8,49,8,33.0762728520294,-111.97493372587499,MAC Season 4: BAP water-deficit stress Aug 1-14,PI330181,31100.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 39 Column 8,39,8,33.075913431048,-111.974933561116,MAC Season 4: BAP water-deficit stress Aug 1-14,PI154846,24160.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 35 Column 8,35,8,33.075769662717,-111.974933495253,MAC Season 4: BAP water-deficit stress Aug 1-14,PI562897,27800.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 33 Column 8,33,8,33.0756977784939,-111.97493346235599,MAC Season 4: BAP water-deficit stress Aug 1-14,PI145619,31220.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 22 Column 8,22,8,33.075302415444895,-111.97493328118799,MAC Season 4: BAP water-deficit stress Aug 1-14,PI569459,9614.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 2 Column 8,2,8,33.0745835733958,-111.97493295197799,MAC Season 4: BAP water-deficit stress Aug 1-14,Big_Kahuna,21960.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 11 Column 7,11,7,33.0749070470037,-111.974949469219,MAC Season 4: BAP water-deficit stress Aug 1-14,PI656015,22030.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 30 Column 7,30,7,33.075589946912196,-111.9749497822,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329632,19420.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 14 Column 7,14,7,33.0750148732944,-111.974949518645,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329618,7152.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 14 Column 5,14,5,33.0750148626425,-111.974982256985,MAC Season 4: BAP water-deficit stress Aug 1-14,PI562997,32520.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 50 Column 5,50,5,33.0763087781783,-111.974982850561,MAC Season 4: BAP water-deficit stress Aug 1-14,PI527045,21740.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 49 Column 5,49,5,33.0762728360868,-111.97498283408501,MAC Season 4: BAP water-deficit stress Aug 1-14,PI653616,25790.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 40 Column 6,40,6,33.0759493625606,-111.974966316283,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329841,47970.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 38 Column 7,38,7,33.0758774836627,-111.97494991399401,MAC Season 4: BAP water-deficit stress Aug 1-14,PI157804,28050.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 25 Column 7,25,7,33.0754102364056,-111.974949699797,MAC Season 4: BAP water-deficit stress Aug 1-14,PI330858,36290.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 2 Column 5,2,5,33.074583557470795,-111.974982059249,MAC Season 4: BAP water-deficit stress Aug 1-14,SP1615,37330.0,kg / ha
2017-09-11,MAC Field Scanner Season 4 Range 52 Column 7,52,7,33.076380672970096,-111.974950144695,MAC Season 4: BAP water-deficit stress Aug 1-14,PI329299,35770.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 41 Column 9,41,9,33.0759853206149,-111.97491722472601,MAC Season 4: BAP water-deficit stress Aug 15-30,PI273969,33270.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 15 Column 11,15,11,33.0750508366543,-111.974884058413,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329466,31880.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 16 Column 11,16,11,33.0750867787361,-111.974884074863,MAC Season 4: BAP water-deficit stress Aug 15-30,PI585966,21200.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 16 Column 11,16,11,33.0750867787361,-111.974884074863,MAC Season 4: BAP water-deficit stress Aug 15-30,PI585966,21200.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 19 Column 10,19,10,33.0751945997534,-111.974900493419,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152730,17040.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 15 Column 11,15,11,33.0750508366543,-111.974884058413,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329466,31880.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 10 Column 11,10,11,33.0748711261518,-111.974883976223,MAC Season 4: BAP water-deficit stress Aug 15-30,PI195754,29400.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 25 Column 10,25,10,33.075410252325895,-111.97490059212,MAC Season 4: BAP water-deficit stress Aug 15-30,PI330796,24810.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 7 Column 10,7,10,33.0747632944963,-111.97490029605801,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569419,7878.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 19 Column 10,19,10,33.0751945997534,-111.974900493419,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152730,17040.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 6 Column 11,6,11,33.074727357728,-111.97488391048901,MAC Season 4: BAP water-deficit stress Aug 15-30,PI562982,41840.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 33 Column 9,33,9,33.0756977838168,-111.974917093059,MAC Season 4: BAP water-deficit stress Aug 15-30,PI585577,23250.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 33 Column 11,33,11,33.0756977944563,-111.974884354465,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329478,19540.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 36 Column 11,36,11,33.075805620718,-111.974884403811,MAC Season 4: BAP water-deficit stress Aug 15-30,PI266927,40080.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 39 Column 11,39,11,33.0759134470123,-111.97488445316002,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563332,28490.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 41 Column 11,41,11,33.0759853312507,-111.974884486049,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152860,35410.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 42 Column 11,42,11,33.0760212733328,-111.974884502486,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329301,45730.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 28 Column 10,28,10,33.075518078654596,-111.97490064145,MAC Season 4: BAP water-deficit stress Aug 15-30,PI273465,23710.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 43 Column 10,43,10,33.076057210089104,-111.97490088831002,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329541,1466.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 4 Column 10,4,10,33.074655468245204,-111.974900246701,MAC Season 4: BAP water-deficit stress Aug 15-30,PI620072,17110.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 35 Column 10,35,10,33.0757696732763,-111.974900756663,MAC Season 4: BAP water-deficit stress Aug 15-30,PI642998,10660.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 25 Column 10,25,10,33.075410252325895,-111.97490059212,MAC Season 4: BAP water-deficit stress Aug 15-30,PI330796,24810.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 7 Column 10,7,10,33.0747632944963,-111.97490029605801,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569419,7878.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 47 Column 9,47,9,33.076200973159196,-111.974917323573,MAC Season 4: BAP water-deficit stress Aug 15-30,PI585961,19510.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 40 Column 11,40,11,33.075949389089104,-111.97488446961901,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563331,37460.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 40 Column 10,40,10,33.0759493838097,-111.97490083893999,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570110,2667.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 10 Column 10,10,10,33.0748711208361,-111.97490034536699,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152816,24040.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 11 Column 11,11,11,33.0749070682346,-111.974883992671,MAC Season 4: BAP water-deficit stress Aug 15-30,PI533792,11030.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 30 Column 11,30,11,33.0755899681306,-111.974884305096,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563022,14990.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 53 Column 9,53,9,33.0764166257139,-111.974917422354,MAC Season 4: BAP water-deficit stress Aug 15-30,SP1615,31810.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 53 Column 11,53,11,33.0764166363409,-111.974884683521,MAC Season 4: BAP water-deficit stress Aug 15-30,SP1615,33050.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 51 Column 9,51,9,33.0763447415484,-111.97491738942499,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641862,20250.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 44 Column 11,44,11,33.076093157485104,-111.97488453540701,MAC Season 4: BAP water-deficit stress Aug 15-30,PI505717,27290.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 44 Column 9,44,9,33.0760931468429,-111.97491727414699,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329286,6628.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 43 Column 10,43,10,33.076057210089104,-111.97490088831002,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329541,1466.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 41 Column 11,41,11,33.0759853312507,-111.974884486049,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152860,35410.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 39 Column 11,39,11,33.0759134470123,-111.97488445316002,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563332,28490.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 4 Column 10,4,10,33.074655468245204,-111.974900246701,MAC Season 4: BAP water-deficit stress Aug 15-30,PI620072,17110.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 36 Column 11,36,11,33.075805620718,-111.974884403811,MAC Season 4: BAP water-deficit stress Aug 15-30,PI266927,40080.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 6 Column 11,6,11,33.074727357728,-111.97488391048901,MAC Season 4: BAP water-deficit stress Aug 15-30,PI562982,41840.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 33 Column 11,33,11,33.0756977944563,-111.974884354465,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329478,19540.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 33 Column 9,33,9,33.0756977838168,-111.974917093059,MAC Season 4: BAP water-deficit stress Aug 15-30,PI585577,23250.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 44 Column 9,44,9,33.0760931468429,-111.97491727414699,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329286,6628.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 44 Column 11,44,11,33.076093157485104,-111.97488453540701,MAC Season 4: BAP water-deficit stress Aug 15-30,PI505717,27290.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 51 Column 9,51,9,33.0763447415484,-111.97491738942499,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641862,20250.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 23 Column 10,23,10,33.0753383681661,-111.97490055920099,MAC Season 4: BAP water-deficit stress Aug 15-30,PI154846,16540.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 43 Column 11,43,11,33.0760572154091,-111.974884518946,MAC Season 4: BAP water-deficit stress Aug 15-30,PI167093,32510.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 22 Column 11,22,11,33.0753024313406,-111.97488417354401,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569435,15510.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 53 Column 10,53,10,33.076416631019804,-111.97490105295,MAC Season 4: BAP water-deficit stress Aug 15-30,Big_Kahuna,14700.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 50 Column 11,50,11,33.076308810072696,-111.974884634128,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152828,23620.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 52 Column 11,52,11,33.0763806942667,-111.974884667056,MAC Season 4: BAP water-deficit stress Aug 15-30,PI157030,20650.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 51 Column 10,51,10,33.0763447468714,-111.974901020009,MAC Season 4: BAP water-deficit stress Aug 15-30,PI656035,24530.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 49 Column 10,49,10,33.0762728626147,-111.974900987095,MAC Season 4: BAP water-deficit stress Aug 15-30,PI521290,27990.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 48 Column 9,48,9,33.0762369152171,-111.97491734002199,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641850,27470.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 45 Column 10,45,10,33.076129094285804,-111.97490092124599,MAC Season 4: BAP water-deficit stress Aug 15-30,PI562997,10900.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 43 Column 9,43,9,33.0760572047671,-111.974917257673,MAC Season 4: BAP water-deficit stress Aug 15-30,PI330195,29540.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 42 Column 10,42,10,33.076021268013,-111.97490087184299,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329665,2734.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 36 Column 9,36,9,33.0758056101403,-111.97491714241801,MAC Season 4: BAP water-deficit stress Aug 15-30,PI521152,31140.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 35 Column 11,35,11,33.0757696786122,-111.97488438738002,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152651,7158.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 35 Column 9,35,9,33.0757696679954,-111.97491712594999,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329403,41040.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 33 Column 10,33,10,33.0756977891376,-111.97490072376199,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569425,15870.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 29 Column 10,29,10,33.0755540207336,-111.974900657911,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570047,21130.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 26 Column 11,26,11,33.0754461997232,-111.97488423933001,MAC Season 4: BAP water-deficit stress Aug 15-30,PI585406,16150.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 25 Column 11,25,11,33.0754102576435,-111.97488422287701,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569422,13640.0,kg / ha
